transaction_id,date,amount,vendor,department,account_type,payment_method,employee,invoice_id,fraud_label,fraud_type,vendor_transaction_count,vendor_avg_amount,amount_deviation,is_round_number,transactions_per_day_vendor,is_duplicate_invoice
TX-000148,2024-02-10 15:52:00,348.55,Vendor_082,Engineering,Payroll,Check,Emp_054,INV-Vendor_082-649983,0,normal,20,3988.878997849292,-3640.3289978492917,0,4,0
TX-000149,2024-01-27 20:28:00,601.11,Vendor_080,Support,Payroll,Wire,Emp_116,INV-Vendor_080-489579,0,normal,29,2652.113793103448,-2051.003793103448,0,2,0
TX-000150,2024-01-18 01:51:00,3122.84,Vendor_071,Support,Payroll,Check,Emp_001,INV-Vendor_071-985841,0,normal,30,2482.368888888889,640.471111111111,0,7,0
TX-000151,2024-01-12 20:06:00,1798.54,Vendor_027,Operations,Travel,Check,Emp_091,INV-Vendor_027-554325,0,normal,24,4649.952627401481,-2851.4126274014807,0,13,0
TX-000152,2024-02-21 09:35:00,4213.42,Vendor_019,Legal,Supplies,Check,Emp_067,INV-Vendor_019-936023,0,normal,31,2977.7130705628747,1235.7069294371254,0,11,0
TX-000153,2024-02-29 09:12:00,3272.37,Vendor_093,Finance,Travel,Wire,Emp_072,INV-Vendor_093-591358,0,normal,24,2552.386956521739,719.9830434782607,0,4,0
TX-000154,2024-01-10 06:06:00,2654.89,Vendor_015,Legal,Travel,Check,Emp_008,INV-Vendor_015-682578,0,normal,31,2923.1236666666664,-268.2336666666665,0,1,0
TX-000155,2024-01-20 13:11:00,167.81,Vendor_097,Finance,Payroll,Wire,Emp_001,INV-Vendor_097-278918,0,normal,24,2534.625652173913,-2366.815652173913,0,4,0
TX-000156,2024-02-11 18:58:00,3652.08,Vendor_028,Engineering,IT,Check,Emp_050,INV-Vendor_028-757112,1,high_frequency,37,3803.5322467308665,-151.4522467308666,0,5,0
TX-000157,2024-01-18 17:31:00,3280.38,Vendor_085,Finance,Supplies,Wire,Emp_004,INV-Vendor_085-842803,1,high_frequency,28,3183.8122633457456,96.56773665425453,0,4,0
TX-000158,2024-01-14 21:26:00,3240.92,Vendor_066,Support,Payroll,ACH,Emp_031,INV-Vendor_066-928023,0,normal,32,2144.8066657789423,1096.1133342210578,0,4,0
TX-000159,2024-01-09 19:04:00,804.47,Vendor_012,Support,Consulting,Card,Emp_011,INV-Vendor_012-400018,0,normal,32,2499.3235160701242,-1694.8535160701242,0,1,0
TX-000160,2024-02-27 14:51:00,2669.75,Vendor_047,Sales,Payroll,Card,Emp_011,INV-Vendor_047-454526,0,normal,33,2865.957997719541,-196.2079977195408,0,10,0
TX-000161,2024-01-01 17:28:00,4160.32,Vendor_094,Legal,Payroll,ACH,Emp_019,INV-Vendor_094-510259,0,normal,22,3627.416190476191,532.9038095238088,0,3,0
TX-000162,2024-01-05 03:47:00,2592.06,Vendor_016,Marketing,IT,Wire,Emp_025,INV-Vendor_016-671535,0,normal,42,4104.852509181274,-1512.7925091812745,0,5,0
TX-000163,2024-01-14 08:58:00,816.2,Vendor_041,Operations,IT,Wire,Emp_093,INV-Vendor_041-694473,0,normal,31,2695.650967741936,-1879.4509677419358,0,1,0
TX-000164,2024-01-17 11:41:00,2278.86,Vendor_088,HR,Travel,ACH,Emp_067,INV-Vendor_088-964383,0,normal,28,2593.798461538461,-314.93846153846107,0,5,0
TX-000165,2024-02-22 02:58:00,4359.65,Vendor_054,Finance,Supplies,Wire,Emp_068,INV-Vendor_054-299331,0,normal,23,3005.8517391304345,1353.7982608695652,0,1,0
TX-000166,2024-02-13 03:57:00,2594.43,Vendor_001,Legal,Supplies,Check,Emp_082,INV-Vendor_001-551690,0,normal,22,3603.7710087726696,-1009.3410087726697,0,6,0
TX-000167,2024-03-01 17:05:00,1631.46,Vendor_086,HR,Supplies,Card,Emp_099,INV-Vendor_086-309070,0,normal,35,3206.610882352941,-1575.1508823529412,0,5,0
TX-000168,2024-02-14 14:04:00,210.79,Vendor_080,Legal,Operations,Card,Emp_035,INV-Vendor_080-773784,0,normal,29,2652.113793103448,-2441.323793103448,0,1,0
TX-000169,2024-02-09 12:31:00,3868.48,Vendor_096,Sales,IT,ACH,Emp_051,INV-Vendor_096-999852,0,normal,35,3281.264857142857,587.2151428571428,0,5,0
TX-000170,2024-02-25 17:28:00,3659.5,Vendor_069,Sales,Travel,ACH,Emp_039,INV-Vendor_069-657101,0,normal,24,2413.8735,1245.6264999999999,0,1,0
TX-000171,2024-02-05 18:40:00,285.25,Vendor_084,Finance,IT,Check,Emp_064,INV-Vendor_084-957838,0,normal,44,3595.354474626231,-3310.104474626231,0,2,0
TX-000172,2024-02-28 16:07:00,4710.0,Vendor_066,Finance,Supplies,Card,Emp_027,INV-Vendor_066-857245,0,normal,32,2144.8066657789423,2565.1933342210577,0,5,0
TX-000173,2024-02-01 19:22:00,2089.82,Vendor_028,Marketing,IT,Wire,Emp_046,INV-Vendor_028-956630,0,normal,37,3803.5322467308665,-1713.7122467308664,0,5,0
TX-000174,2024-01-17 06:56:00,547.84,Vendor_096,Legal,Payroll,ACH,Emp_037,INV-Vendor_096-454009,0,normal,35,3281.264857142857,-2733.424857142857,0,4,0
TX-000175,2024-02-03 15:26:00,4407.73,Vendor_027,Finance,Supplies,Card,Emp_113,INV-Vendor_027-449674,0,normal,24,4649.952627401481,-242.22262740148108,0,13,0
TX-000176,2024-01-12 01:33:00,527.5,Vendor_034,Sales,Operations,ACH,Emp_077,INV-Vendor_034-336865,0,normal,31,2820.5182405182827,-2293.0182405182827,0,2,0
TX-000177,2024-01-25 18:09:00,4128.88,Vendor_057,Legal,Payroll,ACH,Emp_080,INV-Vendor_057-691543,0,normal,28,3861.44182160464,267.43817839535996,0,5,0
TX-000178,2024-01-10 17:34:00,1892.41,Vendor_065,Legal,Travel,Card,Emp_085,INV-Vendor_065-314188,0,normal,35,3155.7917276126786,-1263.3817276126786,0,1,0
TX-000179,2024-02-12 13:29:00,2449.71,Vendor_068,Legal,IT,ACH,Emp_008,INV-Vendor_068-676869,0,normal,20,2901.888209334918,-452.17820933491794,0,1,0
TX-000180,2024-01-15 16:13:00,4568.33,Vendor_037,Support,Payroll,Check,Emp_072,INV-Vendor_037-179243,0,normal,34,2707.582727272727,1860.747272727273,0,4,0
TX-000181,2024-02-25 08:24:00,266.09,Vendor_048,Engineering,IT,Check,Emp_081,INV-Vendor_048-330651,0,normal,23,3207.9171428571435,-2941.8271428571434,0,1,0
TX-000182,2024-01-23 23:58:00,10000.0,Vendor_004,Sales,Travel,Card,Emp_111,INV-Vendor_004-318566,1,round_number,30,3943.4157484248335,6056.5842515751665,1,2,0
TX-000183,2024-01-04 08:10:00,667.15,Vendor_017,Support,Travel,Wire,Emp_014,INV-Vendor_017-595683,0,normal,27,2857.5396296296294,-2190.3896296296293,0,5,0
TX-000184,2024-02-23 20:03:00,13370.039920380596,Vendor_050,Sales,Supplies,ACH,Emp_004,INV-Vendor_050-125573,1,high_amount,26,2861.6157661684847,10508.42415421211,0,1,0
TX-000185,2024-01-28 08:47:00,2787.32,Vendor_093,Engineering,Operations,ACH,Emp_118,INV-Vendor_093-294278,0,normal,24,2552.386956521739,234.93304347826097,0,4,0
TX-000186,2024-03-01 03:32:00,23257.443950484692,Vendor_051,Support,Payroll,Card,Emp_028,INV-Vendor_051-553774,1,high_amount,33,3471.1343740931966,19786.309576391497,0,2,0
TX-000187,2024-01-20 02:33:00,2683.69,Vendor_032,Marketing,Consulting,Wire,Emp_048,INV-Vendor_032-866017,0,normal,39,2537.203758786566,146.4862412134339,0,13,0
TX-000188,2024-01-03 11:50:00,3963.22,Vendor_052,Operations,Consulting,Wire,Emp_006,INV-Vendor_052-197481,0,normal,27,3824.131111111111,139.08888888888896,0,5,0
TX-000189,2024-01-13 18:51:00,1551.12,Vendor_030,Operations,Supplies,ACH,Emp_026,INV-Vendor_030-957827,0,normal,23,3033.8827608649813,-1482.7627608649814,0,8,0
TX-000190,2024-02-18 10:54:00,4174.61,Vendor_007,Sales,Consulting,Card,Emp_028,INV-Vendor_007-800722,0,normal,34,3137.7673386319625,1036.8426613680372,0,4,0
TX-000191,2024-01-23 20:33:00,2154.25,Vendor_094,Legal,Operations,Check,Emp_039,INV-Vendor_094-862877,0,normal,22,3627.416190476191,-1473.1661904761909,0,1,0
TX-000192,2024-01-16 16:29:00,3356.21,Vendor_084,HR,Operations,Card,Emp_076,INV-Vendor_084-647894,0,normal,44,3595.354474626231,-239.14447462623093,0,1,0
TX-000193,2024-02-15 12:20:00,14918.804909729486,Vendor_NEW_193,Engineering,Consulting,ACH,Emp_083,INV-Vendor_028-960015,1,new_vendor_high,1,14918.804909729486,0.0,0,4,0
TX-000194,2024-02-04 13:58:00,1297.35,Vendor_014,Legal,Travel,Check,Emp_052,INV-Vendor_014-584854,0,normal,36,2134.2634285714284,-836.9134285714285,0,2,0
TX-000195,2024-01-10 08:03:00,525.33,Vendor_069,Legal,IT,Check,Emp_047,INV-Vendor_069-186040,0,normal,24,2413.8735,-1888.5435000000002,0,1,0
TX-000196,2024-01-20 18:35:00,1514.47,Vendor_071,Operations,Operations,Check,Emp_037,INV-Vendor_071-204046,0,normal,30,2482.368888888889,-967.8988888888891,0,8,0
TX-000197,2024-02-02 13:27:00,4169.99,Vendor_016,Support,Operations,ACH,Emp_065,INV-Vendor_016-566133,0,normal,42,4104.852509181274,65.13749081872538,0,4,0
TX-000198,2024-02-05 09:18:00,993.67,Vendor_039,Legal,Consulting,Card,Emp_114,INV-Vendor_039-146453,0,normal,23,2600.143043478261,-1606.473043478261,0,1,0
TX-000199,2024-02-20 15:33:00,10000.0,Vendor_064,Legal,IT,ACH,Emp_112,INV-Vendor_064-358959,1,round_number,33,2813.544242424243,7186.455757575757,1,1,0
TX-000200,2024-01-28 14:41:00,2999.41,Vendor_046,Sales,Consulting,Card,Emp_101,INV-Vendor_046-391019,0,normal,33,3052.1432305611957,-52.733230561195796,0,6,0
TX-000201,2024-02-19 07:48:00,1171.34,Vendor_071,Finance,Operations,Wire,Emp_013,INV-Vendor_071-811344,0,normal,30,2482.368888888889,-1311.0288888888892,0,8,0
TX-000202,2024-02-23 08:06:00,1654.35,Vendor_013,Sales,Supplies,Check,Emp_103,INV-Vendor_016-498562,1,duplicate_invoice,35,3320.0319506780124,-1665.6819506780125,0,4,1
TX-000203,2024-02-08 02:08:00,2028.99,Vendor_078,Operations,Supplies,ACH,Emp_110,INV-Vendor_078-371502,0,normal,25,3293.4391947043987,-1264.4491947043987,0,1,0
TX-000204,2024-01-31 07:38:00,2764.62,Vendor_015,HR,Supplies,Wire,Emp_084,INV-Vendor_015-871899,0,normal,31,2923.1236666666664,-158.5036666666665,0,1,0
TX-000205,2024-01-05 18:19:00,755.7,Vendor_064,HR,Payroll,ACH,Emp_090,INV-Vendor_064-768958,0,normal,33,2813.544242424243,-2057.844242424243,0,2,0
TX-000206,2024-01-30 20:31:00,4894.81,Vendor_073,Support,IT,Check,Emp_022,INV-Vendor_050-493946,1,duplicate_invoice,30,2825.4158620689655,2069.394137931035,0,7,1
TX-000207,2024-02-06 06:36:00,2520.61,Vendor_042,Legal,Payroll,ACH,Emp_046,INV-Vendor_042-727502,0,normal,30,3465.2441635710875,-944.6341635710874,0,7,0
TX-000208,2024-01-01 01:58:00,4424.3,Vendor_034,Support,Travel,Check,Emp_013,INV-Vendor_034-703610,0,normal,31,2820.5182405182827,1603.7817594817175,0,1,0
TX-000209,2024-01-09 23:44:00,1054.93,Vendor_071,Finance,Travel,Wire,Emp_073,INV-Vendor_071-344662,0,normal,30,2482.368888888889,-1427.438888888889,0,7,0
TX-000210,2024-02-16 00:15:00,17706.48737821305,Vendor_NEW_210,Engineering,IT,ACH,Emp_061,INV-Vendor_044-976425,1,new_vendor_high,1,17706.48737821305,0.0,0,2,0
TX-000211,2024-02-17 03:04:00,2610.22,Vendor_071,Legal,IT,Check,Emp_019,INV-Vendor_071-912456,0,normal,30,2482.368888888889,127.85111111111064,0,7,0
TX-000212,2024-02-10 06:08:00,2485.05,Vendor_062,HR,Consulting,Check,Emp_052,INV-Vendor_062-383479,0,normal,32,3565.037712437434,-1079.9877124374339,0,7,0
TX-000213,2024-01-20 00:55:00,1196.6,Vendor_081,Marketing,Supplies,Card,Emp_008,INV-Vendor_081-688186,0,normal,30,3787.006065906091,-2590.406065906091,0,6,0
TX-000214,2024-01-03 22:55:00,4142.81,Vendor_093,HR,IT,Card,Emp_058,INV-Vendor_093-507029,0,normal,24,2552.386956521739,1590.4230434782612,0,4,0
TX-000215,2024-02-06 02:22:00,1830.65,Vendor_012,Finance,Payroll,ACH,Emp_046,INV-Vendor_012-742768,0,normal,32,2499.3235160701242,-668.6735160701242,0,1,0
TX-000216,2024-02-06 07:08:00,2151.03,Vendor_044,Support,Supplies,Wire,Emp_037,INV-Vendor_044-892316,0,normal,35,3137.537058823529,-986.507058823529,0,4,0
TX-000217,2024-01-03 13:53:00,2831.72,Vendor_057,Sales,Payroll,Card,Emp_049,INV-Vendor_057-813862,0,normal,28,3861.44182160464,-1029.7218216046404,0,4,0
TX-000218,2024-02-17 01:45:00,34880.92863558033,Vendor_028,Legal,Payroll,Card,Emp_100,INV-Vendor_028-720944,1,high_amount,37,3803.5322467308665,31077.39638884946,0,6,0
TX-000219,2024-02-13 12:23:00,4357.41,Vendor_036,Operations,Payroll,ACH,Emp_040,INV-Vendor_036-472813,0,normal,32,3055.038064516129,1302.3719354838709,0,4,0
TX-000220,2024-01-27 16:22:00,2975.43,Vendor_095,Marketing,Operations,Card,Emp_023,INV-Vendor_095-396951,0,normal,42,2756.728095238095,218.70190476190464,0,4,0
TX-000221,2024-01-30 20:49:00,4103.79,Vendor_008,Engineering,Payroll,ACH,Emp_087,INV-Vendor_008-727977,1,high_frequency,38,2659.1583783783785,1444.6316216216214,0,11,0
TX-000222,2024-01-05 05:47:00,627.96,Vendor_020,Finance,Payroll,ACH,Emp_118,INV-Vendor_020-322030,0,normal,37,4048.926765951174,-3420.966765951174,0,6,0
TX-000223,2024-02-01 11:32:00,1832.52,Vendor_041,HR,Operations,Wire,Emp_085,INV-Vendor_041-341444,0,normal,31,2695.650967741936,-863.1309677419358,0,2,0
TX-000224,2024-01-09 00:44:00,4352.63,Vendor_075,Support,Payroll,Check,Emp_068,INV-Vendor_075-880712,0,normal,31,2556.1941935483874,1796.4358064516127,0,2,0
TX-000225,2024-01-20 18:29:00,13658.212966127707,Vendor_NEW_225,Finance,Supplies,Card,Emp_022,INV-Vendor_031-324003,1,new_vendor_high,1,13658.212966127707,0.0,0,6,0
TX-000226,2024-01-18 05:47:00,20000.0,Vendor_059,Operations,Payroll,Check,Emp_039,INV-Vendor_059-620521,1,round_number,15,4133.840666666667,15866.159333333333,1,2,0
TX-000227,2024-02-18 17:17:00,2457.32,Vendor_092,Support,Supplies,Card,Emp_063,INV-Vendor_092-848980,0,normal,32,2637.2259197610306,-179.90591976103042,0,1,0
TX-000228,2024-02-23 20:48:00,3314.51,Vendor_061,Legal,Payroll,Wire,Emp_099,INV-Vendor_061-944590,0,normal,41,3458.074275803163,-143.56427580316267,0,1,0
TX-000229,2024-01-11 21:46:00,2219.41,Vendor_008,HR,Consulting,Wire,Emp_043,INV-Vendor_008-413133,0,normal,38,2659.1583783783785,-439.7483783783787,0,10,0
TX-000230,2024-01-26 21:27:00,3929.5,Vendor_097,Engineering,Payroll,Check,Emp_103,INV-Vendor_097-560423,0,normal,24,2534.625652173913,1394.8743478260872,0,5,0
TX-000231,2024-01-28 18:22:00,10526.862872771168,Vendor_018,Legal,IT,Check,Emp_105,INV-Vendor_018-282270,1,high_amount,25,3244.913714910847,7281.949157860321,0,1,0
TX-000232,2024-01-08 09:57:00,1922.32,Vendor_008,Operations,IT,Card,Emp_038,INV-Vendor_008-121493,0,normal,38,2659.1583783783785,-736.8383783783786,0,11,0
TX-000233,2024-01-24 05:28:00,847.14,Vendor_057,Engineering,Payroll,Card,Emp_048,INV-Vendor_057-730685,0,normal,28,3861.44182160464,-3014.3018216046403,0,4,0
TX-000234,2024-01-01 02:43:00,409.45,Vendor_041,Sales,Operations,Wire,Emp_071,INV-Vendor_041-237113,0,normal,31,2695.650967741936,-2286.200967741936,0,1,0
TX-000235,2024-02-04 19:20:00,2567.12,Vendor_024,Marketing,Consulting,Wire,Emp_007,INV-Vendor_024-549086,0,normal,22,3212.8424589157476,-645.7224589157477,0,1,0
TX-000236,2024-01-25 13:18:00,320.19,Vendor_058,Support,Consulting,Wire,Emp_045,INV-Vendor_058-878565,0,normal,34,2718.410294117647,-2398.220294117647,0,1,0
TX-000237,2024-02-27 14:13:00,3258.66,Vendor_022,Finance,Operations,ACH,Emp_046,INV-Vendor_022-683174,0,normal,33,2766.22851906831,492.43148093168975,0,1,0
TX-000238,2024-01-28 01:00:00,4881.79,Vendor_084,Support,Operations,Card,Emp_103,INV-Vendor_084-754184,0,normal,44,3595.354474626231,1286.435525373769,0,4,0
TX-000239,2024-01-12 19:05:00,2411.01,Vendor_032,Engineering,Consulting,Check,Emp_055,INV-Vendor_032-628771,0,normal,39,2537.203758786566,-126.19375878656592,0,13,0
TX-000240,2024-02-25 09:55:00,3383.63,Vendor_055,Support,Travel,Check,Emp_024,INV-Vendor_055-331463,0,normal,35,2730.5511428571426,653.0788571428575,0,14,0
TX-000241,2024-01-14 17:33:00,1003.25,Vendor_056,Support,Payroll,ACH,Emp_078,INV-Vendor_056-134338,0,normal,23,2481.271304347826,-1478.0213043478261,0,2,0
TX-000242,2024-02-17 22:48:00,15771.226644586655,Vendor_NEW_242,Legal,Operations,Wire,Emp_036,INV-Vendor_048-735967,1,new_vendor_high,1,15771.226644586655,0.0,0,1,0
TX-000243,2024-01-04 21:59:00,353.8,Vendor_008,Operations,IT,Wire,Emp_035,INV-Vendor_008-491952,0,normal,38,2659.1583783783785,-2305.3583783783783,0,10,0
TX-000244,2024-01-20 10:40:00,969.33,Vendor_092,Sales,IT,ACH,Emp_015,INV-Vendor_092-600212,0,normal,32,2637.2259197610306,-1667.8959197610307,0,1,0
TX-000245,2024-01-15 10:12:00,3692.93,Vendor_028,Engineering,Travel,Wire,Emp_021,INV-Vendor_028-639100,0,normal,37,3803.5322467308665,-110.60224673086668,0,4,0
TX-000246,2024-01-14 16:00:00,3589.34,Vendor_077,Sales,Supplies,Wire,Emp_120,INV-Vendor_077-498331,0,normal,33,3274.230606060606,315.10939393939407,0,1,0
TX-000247,2024-02-21 14:13:00,527.49,Vendor_031,Sales,Consulting,Check,Emp_037,INV-Vendor_031-692737,0,normal,37,2623.9062292690023,-2096.4162292690025,0,4,0
TX-000248,2024-01-21 04:47:00,4867.2,Vendor_044,Support,Supplies,ACH,Emp_079,INV-Vendor_044-559260,0,normal,35,3137.537058823529,1729.6629411764707,0,7,0
TX-000249,2024-02-09 06:08:00,2573.94,Vendor_083,Sales,IT,Card,Emp_058,INV-Vendor_083-977617,0,normal,25,2850.515,-276.5749999999998,0,5,0
TX-000250,2024-02-28 07:31:00,2650.68,Vendor_012,Finance,Travel,Card,Emp_038,INV-Vendor_012-969173,0,normal,32,2499.3235160701242,151.3564839298756,0,2,0
TX-000251,2024-02-15 07:14:00,3724.2,Vendor_021,Sales,Operations,ACH,Emp_042,INV-Vendor_021-491586,0,normal,34,3005.547197344895,718.652802655105,0,7,0
TX-000252,2024-01-04 16:10:00,220.82,Vendor_064,Sales,Consulting,Card,Emp_066,INV-Vendor_064-598952,0,normal,33,2813.544242424243,-2592.7242424242427,0,2,0
TX-000253,2024-01-09 07:00:00,3278.83,Vendor_075,Operations,Payroll,Card,Emp_045,INV-Vendor_075-320908,0,normal,31,2556.1941935483874,722.6358064516126,0,2,0
TX-000254,2024-02-03 06:13:00,1147.23,Vendor_073,Legal,Operations,ACH,Emp_090,INV-Vendor_048-826150,1,duplicate_invoice,30,2825.4158620689655,-1678.1858620689654,0,7,1
TX-000255,2024-01-29 03:33:00,1563.49,Vendor_084,Marketing,Travel,Wire,Emp_035,INV-Vendor_084-177257,0,normal,44,3595.354474626231,-2031.864474626231,0,1,0
TX-000256,2024-02-25 07:04:00,336.31,Vendor_055,Operations,Supplies,Check,Emp_013,INV-Vendor_055-956982,0,normal,35,2730.5511428571426,-2394.2411428571427,0,14,0
TX-000257,2024-01-12 11:53:00,1889.53,Vendor_073,Legal,Consulting,Check,Emp_076,INV-Vendor_073-183619,0,normal,30,2825.4158620689655,-935.8858620689655,0,7,0
TX-000258,2024-02-20 03:37:00,3318.71,Vendor_065,Support,Payroll,Wire,Emp_107,INV-Vendor_065-175063,0,normal,35,3155.7917276126786,162.9182723873214,0,2,0
TX-000259,2024-02-21 13:21:00,4351.25,Vendor_072,Operations,Operations,Card,Emp_111,INV-Vendor_072-174755,0,normal,21,2526.322857142857,1824.9271428571428,0,2,0
TX-000260,2024-01-09 20:56:00,12897.054180494986,Vendor_NEW_260,Finance,IT,Check,Emp_075,INV-Vendor_088-369698,1,new_vendor_high,1,12897.054180494986,0.0,0,4,0
TX-000261,2024-01-17 19:16:00,3452.43,Vendor_050,Sales,Consulting,ACH,Emp_070,INV-Vendor_050-227048,0,normal,26,2861.6157661684847,590.8142338315151,0,2,0
TX-000262,2024-01-25 06:14:00,4664.39,Vendor_011,Legal,Supplies,Card,Emp_001,INV-Vendor_011-340878,0,normal,34,2846.199411764706,1818.1905882352944,0,7,0
TX-000263,2024-01-17 23:03:00,4003.59,Vendor_010,Operations,Travel,Wire,Emp_052,INV-Vendor_010-195162,0,normal,22,2547.3354466749174,1456.2545533250827,0,1,0
TX-000264,2024-02-01 08:35:00,4196.81,Vendor_044,Engineering,IT,Wire,Emp_114,INV-Vendor_044-542798,0,normal,35,3137.537058823529,1059.2729411764712,0,5,0
TX-000265,2024-03-01 06:19:00,4046.66,Vendor_053,Finance,Consulting,ACH,Emp_004,INV-Vendor_053-566692,0,normal,32,5061.836796882053,-1015.1767968820532,0,1,0
TX-000266,2024-01-13 09:47:00,3739.79,Vendor_071,Legal,Consulting,Wire,Emp_110,INV-Vendor_071-721492,1,high_frequency,30,2482.368888888889,1257.4211111111108,0,8,0
TX-000267,2024-01-27 02:34:00,3482.53,Vendor_003,Sales,Payroll,ACH,Emp_078,INV-Vendor_003-457667,0,normal,27,2746.7746153846156,735.7553846153846,0,4,0
TX-000268,2024-02-03 19:03:00,4902.6,Vendor_098,HR,Travel,ACH,Emp_105,INV-Vendor_098-497058,0,normal,33,3524.635628271743,1377.9643717282574,0,1,0
TX-000269,2024-02-04 20:26:00,2081.22,Vendor_084,Engineering,Operations,Check,Emp_036,INV-Vendor_084-473932,0,normal,44,3595.354474626231,-1514.1344746262312,0,2,0
TX-000270,2024-02-05 03:57:00,3729.5,Vendor_061,Finance,Travel,ACH,Emp_058,INV-Vendor_061-144448,0,normal,41,3458.074275803163,271.4257241968371,0,1,0
TX-000271,2024-02-09 06:30:00,2613.81,Vendor_003,Operations,Operations,Check,Emp_016,INV-Vendor_003-735395,0,normal,27,2746.7746153846156,-132.96461538461563,0,4,0
TX-000272,2024-01-28 05:01:00,4869.79,Vendor_046,Marketing,Travel,ACH,Emp_005,INV-Vendor_046-585501,0,normal,33,3052.1432305611957,1817.6467694388043,0,6,0
TX-000273,2024-02-26 11:19:00,3238.7,Vendor_013,HR,Payroll,ACH,Emp_090,INV-Vendor_013-838701,0,normal,35,3320.0319506780124,-81.33195067801262,0,4,0
TX-000274,2024-01-21 17:05:00,1683.11,Vendor_064,Marketing,Consulting,Check,Emp_120,INV-Vendor_064-728838,0,normal,33,2813.544242424243,-1130.434242424243,0,3,0
TX-000275,2024-01-17 01:52:00,1038.11,Vendor_052,Legal,Supplies,Wire,Emp_090,INV-Vendor_052-481013,0,normal,27,3824.131111111111,-2786.021111111111,0,4,0
TX-000276,2024-02-12 22:50:00,1330.77,Vendor_062,Finance,Payroll,ACH,Emp_108,INV-Vendor_062-258399,1,high_frequency,32,3565.037712437434,-2234.267712437434,0,9,0
TX-000277,2024-01-01 22:10:00,5000.0,Vendor_007,Finance,Operations,Wire,Emp_063,INV-Vendor_007-663537,1,round_number,34,3137.7673386319625,1862.2326613680375,1,4,0
TX-000278,2024-01-19 09:50:00,3829.02,Vendor_081,Engineering,Operations,Check,Emp_110,INV-Vendor_081-446590,0,normal,30,3787.006065906091,42.01393409390903,0,4,0
TX-000279,2024-03-01 06:14:00,781.37,Vendor_045,Operations,IT,Card,Emp_114,INV-Vendor_045-790531,1,high_frequency,34,3352.6271875,-2571.2571875000003,0,10,0
TX-000280,2024-01-13 03:51:00,3596.41,Vendor_007,Legal,Travel,Wire,Emp_036,INV-Vendor_007-745194,0,normal,34,3137.7673386319625,458.64266136803735,0,5,0
TX-000281,2024-01-08 03:51:00,4092.46,Vendor_003,Sales,IT,Check,Emp_024,INV-Vendor_003-272797,0,normal,27,2746.7746153846156,1345.6853846153845,0,4,0
TX-000282,2024-02-06 03:33:00,1953.63,Vendor_066,Operations,Supplies,ACH,Emp_100,INV-Vendor_066-400830,0,normal,32,2144.8066657789423,-191.17666577894215,0,4,0
TX-000283,2024-01-15 07:32:00,2865.04,Vendor_040,Marketing,Consulting,Wire,Emp_028,INV-Vendor_040-578600,0,normal,32,3123.052929000477,-258.012929000477,0,4,0
TX-000284,2024-01-25 07:27:00,1306.26,Vendor_039,Engineering,IT,Card,Emp_077,INV-Vendor_039-686013,0,normal,23,2600.143043478261,-1293.883043478261,0,3,0
TX-000285,2024-01-31 17:14:00,2372.93,Vendor_032,HR,Operations,Check,Emp_080,INV-Vendor_032-643772,0,normal,39,2537.203758786566,-164.2737587865663,0,14,0
